time_s,measured_displacement_mm,predicted_displacement_mm,measured_force_N,predicted_force_N,displacement_error_mm,force_error_N
9.62,-2.6728,-2.6727571,0.028328,0.028145716,-4.2915344e-05,0.00018228404
9.622,-2.6555,-2.6496434,-0.007755,-0.008010909,-0.005856514,0.00025590882
9.624,-2.6447,-2.6475275,-0.033681,-0.03384604,0.002827406,0.00016503781
9.626,-2.6557,-2.6563663,-0.015349001,-0.015038487,0.0006663799,-0.00031051412
9.628,-2.6751,-2.6757205,0.023076,0.022749702,0.00062036514,0.00032629818
9.63,-2.6778,-2.6775005,0.031046,0.030858275,-0.00029945374,0.00018772483
9.632,-2.6612,-2.6539898,-0.0020074006,-0.002312122,-0.0072102547,0.0003047213
9.634,-2.6472,-2.6483312,-0.032477,-0.03261947,0.0011310577,0.00014247
9.636,-2.6547,-2.6562252,-0.020193998,-0.020217132,0.0015251637,2.3134053e-05
9.638,-2.674,-2.6741867,0.018619,0.018591532,0.00018668175,2.7468428e-05
9.64,-2.6784,-2.6791165,0.032833,0.0323239,0.00071644783,0.0005090982
9.642,-2.6626,-2.6559353,0.0035785,0.0029167747,-0.006664753,0.0006617252
9.644,-2.646,-2.6462474,-0.030492,-0.030513462,0.00024747849,2.1461397e-05
9.646,-2.6497,-2.6527343,-0.024361,-0.024295904,0.0030343533,-6.509572e-05
9.648,-2.6682,-2.6686795,0.013866,0.014049398,0.00047945976,-0.0001833979
9.65,-2.6752,-2.6767964,0.033742,0.032876834,0.0015964508,0.00086516514
9.652,-2.6611,-2.65618,0.0088783,0.007733193,-0.004920006,0.0011451067
9.654,-2.6425,-2.6429703,-0.027843002,-0.027803555,0.00047039986,-3.94471e-05
9.656,-2.6429,-2.6475682,-0.027805,-0.027437378,0.004668236,-0.00036762282
9.658,-2.6609,-2.6614366,0.0089479,0.0094059305,0.0005364418,-0.00045803096
9.66,-2.67,-2.6734452,0.033824,0.032785386,0.0034451485,0.0010386147
9.662,-2.6579,-2.655818,0.013786,0.012349889,-0.0020821095,0.0014361115
9.664,-2.6385,-2.6391075,-0.024647001,-0.02467874,0.00060749054,3.1739473e-05
9.666,-2.6365,-2.6423209,-0.030490998,-0.029925823,0.0058209896,-0.00056517497
9.668,-2.6539,-2.6545117,0.0040045,0.004805999,0.0006117821,-0.000801499
9.67,-2.6658,-2.670117,0.033132,0.032090515,0.004316807,0.0010414869
9.672,-2.6564,-2.6566687,0.018198,0.01689047,0.00026869774,0.0013075303
9.674,-2.6368,-2.6371646,-0.021019,-0.021192592,0.000364542,0.00017359108
9.676,-2.632,-2.639177,-0.032415,-0.031897146,0.0071771145,-0.0005178526
9.678,-2.6482,-2.6491907,-0.0008348599,0.00020222738,0.0009906292,-0.0010370873
9.68,-2.6623,-2.6670387,0.031775,0.030745994,0.0047385693,0.0010290071
9.682,-2.6554,-2.6573641,0.022063,0.021201914,0.0019640923,0.00086108595
9.684,-2.6359,-2.635315,-0.017119002,-0.01730948,-0.0005850792,0.00019047782
9.686,-2.6289,-2.6360886,-0.033619,-0.033332027,0.0071885586,-0.000286974
9.688,-2.6437,-2.644895,-0.0054592993,-0.0044942666,0.0011951923,-0.0009650327
9.69,-2.6598,-2.6638877,0.029868,0.028864693,0.0040876865,0.0010033064
9.692,-2.656,-2.6578677,0.02534,0.024963163,0.0018677711,0.00037683733
9.694,-2.6372,-2.6346612,-0.013066001,-0.013113555,-0.0025389194,4.755333e-05
9.696,-2.6285,-2.6343608,-0.034143,-0.034090355,0.0058608055,-5.2645802e-05
9.698,-2.6419,-2.642982,-0.0097766,-0.0091679245,0.0010819435,-0.0006086752
9.7,-2.6606,-2.662479,0.027496,0.026630286,0.0018789768,0.0008657146
9.702,-2.6609,-2.6607385,0.02799,0.027925108,-0.0001616478,6.4892694e-05
9.704,-2.6441,-2.6383047,-0.0089671,-0.008888701,-0.0057952404,-7.8398734e-05
9.706,-2.6347,-2.6376936,-0.033993,-0.034117505,0.0029935837,0.00012450665
9.708,-2.6474,-2.647415,-0.013689,-0.013476834,1.50203705e-05,-0.00021216646
9.71,-2.6673,-2.6677823,0.024755,0.024195667,0.0004823208,0.00055933185
9.712,-2.6693,-2.66896,0.030031,0.030013934,-0.0003399849,1.7065555e-05
9.714,-2.653,-2.6458151,-0.0049530007,-0.0049535036,-0.0071849823,5.029142e-07
9.716,-2.6405,-2.6429293,-0.033366,-0.033533994,0.002429247,0.00016799569
9.718,-2.65,-2.651265,-0.017207999,-0.017258994,0.0012648106,5.09955e-05
9.72,-2.6696,-2.6699188,0.021865,0.021562543,0.00031876564,0.00030245632
9.722,-2.673,-2.6727061,0.0316,0.031410247,-0.0002939701,0.00018975139
9.724,-2.6571,-2.6494484,-0.0011088997,-0.0013608746,-0.0076515675,0.0002519749
9.726,-2.6432,-2.6439314,-0.032389,-0.032495353,0.0007314682,0.00010635331
9.728,-2.6507,-2.6521385,-0.020326,-0.02040866,0.0014383793,8.266047e-05
9.73,-2.6702,-2.6701949,0.018878,0.018790111,-5.2452087e-06,8.788891e-05
9.732,-2.6749,-2.6750782,0.032717,0.03224229,0.00017809868,0.00047471002
9.734,-2.6595,-2.65235,0.0025308002,0.0019190572,-0.007149935,0.00061174296
9.736,-2.6439,-2.6441364,-0.031126,-0.031143948,0.00023651123,1.7948449e-05
9.738,-2.6489,-2.6513622,-0.023061,-0.022962522,0.0024621487,-9.847805e-05
9.74,-2.6679,-2.6681194,0.015875,0.015976945,0.0002193451,-0.00010194443
9.742,-2.674,-2.674971,0.03345,0.03266408,0.0009710789,0.00078592077
9.744,-2.6592,-2.6534092,0.0059362,0.0049515376,-0.0057907104,0.0009846622
9.746,-2.6415,-2.6425169,-0.029662002,-0.029599123,0.0010168552,-6.2879175e-05
9.748,-2.6436,-2.6479225,-0.025449,-0.025089663,0.004322529,-0.00035933778
9.75,-2.6616,-2.6626978,0.012921,0.0131872725,0.0010976791,-0.00026627257
9.752,-2.669,-2.6711843,0.033874,0.03283465,0.002184391,0.0010393523
9.754,-2.6553,-2.651093,0.0090953,0.00783134,-0.004206896,0.0012639603
9.756,-2.6372,-2.6379976,-0.028047,-0.027929813,0.00079751015,-0.00011718646
9.758,-2.6381,-2.6429796,-0.027477998,-0.026906978,0.004879713,-0.00057101995
9.76,-2.6565,-2.6571712,0.01003,0.010496485,0.0006711483,-0.0004664855
9.762,-2.6667,-2.6686933,0.033952,0.032813787,0.0019934177,0.001138214
9.764,-2.6556,-2.651854,0.011963,0.0105443075,-0.0037460327,0.0014186921
9.766,-2.6383,-2.6380534,-0.026248,-0.026209608,-0.0002465248,-3.839284e-05
9.768,-2.6388,-2.6435819,-0.029087,-0.028419841,0.0047819614,-0.0006671585
9.77,-2.658,-2.6577182,0.0072334,0.008009655,-0.00028181076,-0.0007762555
9.772,-2.6694,-2.67247,0.033709,0.032608908,0.003070116,0.0011000931
9.774,-2.6595,-2.657414,0.014523,0.013014682,-0.0020859241,0.0015083188
9.776,-2.6418,-2.6416204,-0.024374,-0.02450002,-0.00017952919,0.00012601912
9.778,-2.6408,-2.6463735,-0.030368,-0.029733121,0.005573511,-0.0006348789
9.78,-2.6591,-2.6592646,0.0046040993,0.005633641,0.00016450882,-0.0010295417
9.782,-2.6714,-2.6752496,0.033279,0.032263547,0.0038495064,0.0010154545
9.784,-2.6626,-2.6617694,0.016799,0.01530634,-0.00083065033,0.0014926596
9.786,-2.6443,-2.6441584,-0.022515003,-0.022801422,-0.00014162064,0.00028641894
9.788,-2.6417,-2.647872,-0.03139,-0.030858662,0.0061719418,-0.00053133816
9.79,-2.659,-2.6594698,0.0021655,0.0033292156,0.00046992302,-0.0011637155
9.792,-2.6733,-2.6762834,0.032707,0.03177866,0.0029833317,0.0009283386
9.794,-2.6665,-2.665533,0.018789,0.017447276,-0.00096702576,0.0013417248
9.796,-2.6487,-2.6473343,-0.020684998,-0.02111721,-0.0013656616,0.0004322119
9.798,-2.6453,-2.6510558,-0.032133,-0.031764567,0.0057559013,-0.00036843494
9.8,-2.6624,-2.6622238,-6.94897e-05,0.0011779647,-0.00017619133,-0.0012474544
9.802,-2.6779,-2.6803496,0.032003,0.031175617,0.0024495125,0.00082738325
9.804,-2.6725,-2.6715028,0.020494,0.019356512,-0.0009970665,0.0011374876
9.806,-2.6553,-2.652437,-0.018921997,-0.019488208,-0.0028629303,0.0005662106
9.808,-2.6518,-2.6562347,-0.032631,-0.032476556,0.004434824,-0.00015444309
9.81,-2.6689,-2.667741,-0.0020809006,-0.0008089021,-0.0011589527,-0.0012719985
9.812,-2.6844,-2.6870778,0.031222,0.030517787,0.002677679,0.000704214
9.814,-2.6793,-2.6788723,0.02194,0.020992918,-0.00042772293,0.0009470824
9.816,-2.6611,-2.6581688,-0.017285,-0.01795889,-0.002931118,0.0006738901
9.818,-2.6552,-2.6604369,-0.033009,-0.033026904,0.005236864,1.7903745e-05
9.82,-2.6703,-2.6700795,-0.0038706996,-0.0026947912,-0.00022053719,-0.0011759084
9.822,-2.6853,-2.688432,0.030501,0.029837765,0.0031318665,0.0006632358
9.824,-2.6801,-2.680325,0.023213,0.022442663,0.00022506714,0.000770336
9.826,-2.661,-2.6579478,-0.015830997,-0.016492177,-0.0030522346,0.0006611794
9.828,-2.6535,-2.6588197,-0.033337,-0.033448476,0.0053195953,0.00011147559
9.83,-2.667,-2.6674592,-0.005448699,-0.004469646,0.00045919418,-0.0009790529
9.832,-2.6816,-2.6851032,0.029856,0.029156925,0.0035030842,0.00069907494
9.834,-2.6762,-2.677167,0.024327,0.023744741,0.00096702576,0.00058225915
9.836,-2.6562,-2.6533253,-0.014559999,-0.015077092,-0.0028746128,0.00051709265
9.838,-2.6462,-2.6528301,-0.033654,-0.033758152,0.0066301823,0.000104151666
9.84,-2.6579,-2.6595612,-0.0068290997,-0.006095132,0.0016610622,-0.00073396787
9.842,-2.6719,-2.6762028,0.029328,0.028492946,0.00430274,0.0008350536
9.844,-2.6664,-2.6682055,0.02532,0.024920551,0.0018055439,0.00039944798
9.846,-2.6457,-2.6432357,-0.013486,-0.013708118,-0.0024642944,0.00022211857
9.848,-2.6354,-2.6416283,-0.033952,-0.03400356,0.0062282085,5.1558018e-05
9.85,-2.647,-2.6485918,-0.0080079995,-0.0075345226,0.0015916824,-0.00047347695
9.852,-2.6626,-2.665787,0.028858,0.027893065,0.0031869411,0.00096493587
9.854,-2.6589,-2.659877,0.026118,0.025929429,0.0009770393,0.00018857047
9.856,-2.6396,-2.6358361,-0.012556,-0.012489848,-0.003763914,-6.615184e-05
9.858,-2.63,-2.6352248,-0.034109,-0.03416649,0.0052247047,5.748868e-05
9.86,-2.6426,-2.6432853,-0.0089559,-0.008653421,0.000685215,-0.00030247867
9.862,-2.6597,-2.6619043,0.028394,0.02742054,0.0022044182,0.0009734612
9.864,-2.6578,-2.657868,0.026687,0.026669573,6.7949295e-05,1.7426908e-05
9.866,-2.6399,-2.6348605,-0.011775,-0.011564454,-0.0050394535,-0.00021054596
9.868,-2.6312,-2.6352713,-0.034125,-0.034269296,0.0040712357,0.0001442954
9.87,-2.6445,-2.6445155,-0.009667,-0.009464197,1.5497208e-05,-0.00020280294
9.872,-2.6627,-2.664044,0.02796,0.027095364,0.0013439655,0.00086463615
9.874,-2.6617,-2.6613414,0.027052,0.027130319,-0.00035858154,-7.831864e-05
9.876,-2.6445,-2.638633,-0.011167999,-0.010991208,-0.0058670044,-0.0001767911
9.878,-2.636,-2.6394393,-0.034061,-0.034319285,0.0034394264,0.00025828555
9.88,-2.6494,-2.6490877,-0.010155,-0.010002878,-0.00031232834,-0.00015212223
9.882,-2.668,-2.6688151,0.027613,0.0268917,0.0008151531,0.00072129816
9.884,-2.6678,-2.666633,0.027252,0.027360186,-0.001167059,-0.000108186156
9.886,-2.651,-2.6443586,-0.010752,-0.010732198,-0.006641388,-1.980178e-05
9.888,-2.6426,-2.6453602,-0.033956,-0.034315955,0.002760172,0.00035995618
9.89,-2.656,-2.6552353,-0.010428,-0.010273615,-0.0007646084,-0.00015438534
9.892,-2.6746,-2.6750262,0.027372,0.026788812,0.00042629242,0.0005831886
9.894,-2.6742,-2.6728783,0.027316,0.02739244,-0.0013217926,-7.643923e-05
9.896,-2.6572,-2.6502676,-0.010540001,-0.010714417,-0.006932497,0.00017441623
9.898,-2.6483,-2.6509743,-0.033864,-0.034277014,0.0026743412,0.00041301548
9.9,-2.6612,-2.66041,-0.010504,-0.010315299,-0.0007901192,-0.00018870085
9.902,-2.6794,-2.6797593,0.027279,0.026769571,0.0003592968,0.0005094297
9.904,-2.6792,-2.677185,0.02727,0.027288921,-0.0020148754,-1.892075e-05
9.906,-2.6623,-2.654828,-0.010536,-0.010870667,-0.0074720383,0.00033466704
9.908,-2.6534,-2.6556563,-0.033781,-0.034222998,0.0022563934,0.00044199824
9.91,-2.6661,-2.6650786,-0.01038,-0.010132756,-0.0010213852,-0.0002472438
9.912,-2.684,-2.684236,0.027312,0.026849661,0.0002360344,0.00046233833
9.914,-2.6835,-2.6812723,0.027107,0.027060676,-0.0022277832,4.6323985e-05
9.916,-2.6663,-2.6588097,-0.010737,-0.0111863185,-0.0074903965,0.00044931844
9.918,-2.6572,-2.6594708,-0.033718,-0.034171194,0.0022706985,0.00045319274
9.92,-2.6696,-2.668609,-0.010062,-0.009752303,-0.000991106,-0.00030969642
9.922,-2.687,-2.6873918,0.027487,0.027034057,0.00039172173,0.00045294315
9.924,-2.6858,-2.6837714,0.026837,0.026727699,-0.0020287037,0.00010930188
9.926,-2.6682,-2.6609347,-0.011147,-0.011659201,-0.0072653294,0.00051220134
9.928,-2.6588,-2.6614494,-0.033683,-0.034129404,0.0026495457,0.00044640526
9.93,-2.6709,-2.670134,-0.0095516,-0.009191442,-0.0007660389,-0.00036015734
9.932,-2.6876,-2.6884427,0.027808,0.027322825,0.0008428097,0.00048517436
9.934,-2.6854,-2.6839006,0.026466,0.02630018,-0.0014994144,0.00016582012
9.936,-2.6669,-2.6605396,-0.011769,-0.012278669,-0.0063602924,0.00050966814
9.938,-2.6573,-2.6605253,-0.033683,-0.034092486,0.0032253265,0.00040948763
9.94,-2.6692,-2.668787,-0.0088486,-0.008455973,-0.00041294098,-0.00039262697
9.942,-2.6851,-2.686621,0.028273,0.027708046,0.0015208721,0.0005649533
9.944,-2.682,-2.6810026,0.025983,0.025775738,-0.0009973049,0.00020726211
9.946,-2.6631,-2.6573842,-0.012598999,-0.013040019,-0.005715847,0.00044102035
9.948,-2.6535,-2.657437,-0.033693,-0.034043476,0.003937006,0.0003504753
9.95,-2.6654,-2.665394,-0.0079419,-0.0075244606,-5.9604645e-06,-0.00041743927
9.952,-2.6807,-2.6828399,0.028859,0.028188385,0.0021398067,0.0006706156
9.954,-2.6766,-2.6762877,0.025365,0.025126813,-0.00031232834,0.00023818761
9.956,-2.6572,-2.6524825,-0.013629001,-0.013954207,-0.0047175884,0.00032520667
9.958,-2.6479,-2.6525738,-0.033684,-0.033960257,0.0046737194,0.00027625635
9.96,-2.6601,-2.660443,-0.006822299,-0.006380705,0.00034308434,-0.00044159405
9.962,-2.6744,-2.6776729,0.02955,0.02875693,0.0032727718,0.0007930696
9.964,-2.6687,-2.6697276,0.024599,0.024326695,0.0010275841,0.00027230568
9.966,-2.6485,-2.6453264,-0.014860999,-0.0150243305,-0.0031735897,0.00016333163
9.968,-2.6385,-2.6452093,-0.033668,-0.033823077,0.0067093372,0.00015507638
9.97,-2.6503,-2.651931,-0.0054895002,-0.005051147,0.0016310215,-0.00043835305
9.972,-2.6634,-2.6681323,0.030363,0.029389841,0.0047323704,0.00097315945
9.974,-2.6567,-2.6585455,0.023682,0.023383,0.0018455982,0.00029899925
9.976,-2.6362,-2.6343796,-0.016295,-0.016226247,-0.0018203259,-6.875396e-05
9.978,-2.6278,-2.634585,-0.03358,-0.033601608,0.006784916,2.1606684e-05
9.98,-2.6411,-2.6423893,-0.0039207004,-0.0034943912,0.0012893677,-0.00042630918
9.982,-2.6548,-2.6593058,0.031186,0.030084245,0.0045058727,0.0011017546
9.984,-2.6484,-2.6498175,0.022513,0.022208264,0.0014173985,0.0003047362
9.986,-2.6291,-2.6273947,-0.017854001,-0.017619517,-0.0017054081,-0.00023448467
9.988,-2.6228,-2.6293654,-0.033277,-0.033206914,0.0065653324,-7.008761e-05
9.99,-2.638,-2.6386545,-0.0021084994,-0.0016040355,0.000654459,-0.0005044639
9.992,-2.652,-2.6564505,0.031938,0.03081661,0.0044505596,0.0011213906
9.994,-2.6456,-2.646655,0.02106,0.020661218,0.0010550022,0.00039878115
9.996,-2.6269,-2.6258924,-0.019509997,-0.019250747,-0.0010075569,-0.0002592504
9.998,-2.6217,-2.628953,-0.03276,-0.032597348,0.0072529316,-0.00016265363
